Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,RugCheck_Score,Risk_Status
28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,,28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0003349120303656164,0.0004069633070678734,0.0003349120303656164,0.0003349120303656164,0.0003932405958236893,0.0003349120303656164,0.0003349120303656164,0.0003349120303656164,866,2024-12-03T17:58:13.000Z,1733248693,1,0.00027938904775689176,-21.30132848906506,-35.234623355348184,-21.30132848906506,-21.30132848906506,-32.97453990579035,-21.30132848906506,-21.30132848906506,-21.30132848906506,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:34:19,,28VatsWpqpPo7Nzx67A42picsK6JSTEij2cPKruwXb9H,0.00027938904775689176,66565.42486548988,990603251.2425362,276763.6990695332,500,LOW RISK
F1vwrH2wgN8t6BsMnkNsVHu4MX1TCcyC1gmrAZH8w65E,,F1vwrH2wgN8t6BsMnkNsVHu4MX1TCcyC1gmrAZH8w65E,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.5831016324307834e-05,0.001079671528222792,4.5831016324307834e-05,4.5831016324307834e-05,0.001079671528222792,4.5831016324307834e-05,4.5831016324307834e-05,4.5831016324307834e-05,25,2024-12-03T16:47:28.000Z,1733244448,1,0.001079671528222792,2255.766061531034,0,2255.766061531034,2255.766061531034,0,2255.766061531034,2255.766061531034,2255.766061531034,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:33:07,,F1vwrH2wgN8t6BsMnkNsVHu4MX1TCcyC1gmrAZH8w65E,0.001079671528222792,22061.44631136653,999441417.074016,1079068.4421414556,82645,HIGH RISK
7Qx1eFB8zrJTXgWxS6Fo3ubcDPedkpTL8gWrg8K49v6b,,7Qx1eFB8zrJTXgWxS6Fo3ubcDPedkpTL8gWrg8K49v6b,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.813338267901718e-05,0.0010451464892887426,4.813338267901718e-05,4.813338267901718e-05,0.0010451464892887426,4.813338267901718e-05,4.813338267901718e-05,4.813338267901718e-05,24,2024-12-03T16:46:56.000Z,1733244416,1,0.0010451464892887426,2071.354746161138,0,2071.354746161138,2071.354746161138,0,2071.354746161138,2071.354746161138,2071.354746161138,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:32:03,,7Qx1eFB8zrJTXgWxS6Fo3ubcDPedkpTL8gWrg8K49v6b,0.0010451464892887426,21705.28357684899,999993110.678075,1045139.2889381191,82677,HIGH RISK
G8bSbK8NwKyZVyYCYXCBZDM8swTCFdNDvo6yKQXtKe7A,,G8bSbK8NwKyZVyYCYXCBZDM8swTCFdNDvo6yKQXtKe7A,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.8197000214849324e-05,0.0011026659014287145,4.8197000214849324e-05,4.8197000214849324e-05,0.0011026659014287145,4.8197000214849324e-05,4.8197000214849324e-05,4.8197000214849324e-05,25,2024-12-03T16:54:22.000Z,1733244862,1,0.0011026659014287145,2187.830978096822,0,2187.830978096822,2187.830978096822,0,2187.830978096822,2187.830978096822,2187.830978096822,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:31:57,,G8bSbK8NwKyZVyYCYXCBZDM8swTCFdNDvo6yKQXtKe7A,0.0011026659014287145,22291.766246540294,999997480.563832,1102663.1233323612,82711,HIGH RISK
7jNV9qoSsDj3WSYsCoDBgC9cABH29iVpQo7mSdzw9FDH,,7jNV9qoSsDj3WSYsCoDBgC9cABH29iVpQo7mSdzw9FDH,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,1.3366994070535052e-05,1.653035488051923e-05,1.3366994070535052e-05,1.3366994070535052e-05,1.961865244538622e-05,1.3366994070535052e-05,1.3366994070535052e-05,1.3366994070535052e-05,36,2024-12-03T17:58:11.000Z,1733248691,1,2.682470368128852e-05,77.71192931307898,43.70376937223115,77.71192931307898,77.71192931307898,21.082439887451017,77.71192931307898,77.71192931307898,77.71192931307898,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:27:02,,7jNV9qoSsDj3WSYsCoDBgC9cABH29iVpQo7mSdzw9FDH,2.682470368128852e-05,247238.2474828205,6800000000.0,182407.98503276194,11499,LOW RISK
5auBfuQvdKvq8TyKFAL2qBiVzSMR5unKD8rcCF7m7KqT,,5auBfuQvdKvq8TyKFAL2qBiVzSMR5unKD8rcCF7m7KqT,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.5658052811140886e-05,0.0010719329872105822,4.5658052811140886e-05,4.5658052811140886e-05,0.0010719329872105822,4.5658052811140886e-05,4.5658052811140886e-05,4.5658052811140886e-05,25,2024-12-03T16:38:26.000Z,1733243906,1,0.0010719329872105822,2247.741353851654,0,2247.741353851654,2247.741353851654,0,2247.741353851654,2247.741353851654,2247.741353851654,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:23:37,,5auBfuQvdKvq8TyKFAL2qBiVzSMR5unKD8rcCF7m7KqT,0.0010719329872105822,21982.36450499876,1000000000.0,1071932.9872105822,89180,HIGH RISK
4v4Vo3TFtv5wP8kp2qHZiVUTnMSGJTcfvedTankump8y,,4v4Vo3TFtv5wP8kp2qHZiVUTnMSGJTcfvedTankump8y,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,5.400924295321566e-05,0.0010772777571379842,5.400924295321566e-05,5.400924295321566e-05,0.0010772777571379842,5.400924295321566e-05,5.400924295321566e-05,5.400924295321566e-05,25,2024-12-03T16:36:26.000Z,1733243786,1,0.0010772777571379842,1894.6173992313736,0,1894.6173992313736,1894.6173992313736,0,1894.6173992313736,1894.6173992313736,1894.6173992313736,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:21:41,,4v4Vo3TFtv5wP8kp2qHZiVUTnMSGJTcfvedTankump8y,0.0010772777571379842,22036.25394141102,999958354.648212,1077232.8935268149,89180,HIGH RISK
ANon3ZkZDsNyoQgnKTBy36EX9pm82cAHNg8mmhCcuoPT,,ANon3ZkZDsNyoQgnKTBy36EX9pm82cAHNg8mmhCcuoPT,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.566684721969162e-05,0.0010764773072202479,4.566684721969162e-05,4.566684721969162e-05,0.0010764773072202479,4.566684721969162e-05,4.566684721969162e-05,4.566684721969162e-05,25,2024-12-03T16:35:50.000Z,1733243750,1,0.0010764773072202479,2257.2402579963286,0,2257.2402579963286,2257.2402579963286,0,2257.2402579963286,2257.2402579963286,2257.2402579963286,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:21:25,,ANon3ZkZDsNyoQgnKTBy36EX9pm82cAHNg8mmhCcuoPT,0.0010764773072202479,22028.110231213293,1000000000.0,1076477.3072202478,89180,HIGH RISK
25XEjkcvLPMWkufpbwaXNnrTW9eq9UuipCMSgb6qvMmp,,25XEjkcvLPMWkufpbwaXNnrTW9eq9UuipCMSgb6qvMmp,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.56760246221722e-05,0.0010791386763664198,4.56760246221722e-05,4.56760246221722e-05,0.0010791386763664198,4.56760246221722e-05,4.56760246221722e-05,4.56760246221722e-05,25,2024-12-03T16:31:21.000Z,1733243481,1,0.0010791386763664198,2262.59325388528,0,2262.59325388528,2262.59325388528,0,2262.59325388528,2262.59325388528,2262.59325388528,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:17:22,,25XEjkcvLPMWkufpbwaXNnrTW9eq9UuipCMSgb6qvMmp,0.0010791386763664198,22054.900863327348,1000000000.0,1079138.6763664198,89180,HIGH RISK
7rGFyrYqjUUGNGWDPr14MN1QbknKKPtxmyXVEkisDbqb,,7rGFyrYqjUUGNGWDPr14MN1QbknKKPtxmyXVEkisDbqb,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.562106775571281e-05,0.00107922979637962,4.562106775571281e-05,4.562106775571281e-05,0.00107922979637962,4.562106775571281e-05,4.562106775571281e-05,4.562106775571281e-05,25,2024-12-03T16:30:26.000Z,1733243426,1,0.00107922979637962,2265.6390555314774,0,2265.6390555314774,2265.6390555314774,0,2265.6390555314774,2265.6390555314774,2265.6390555314774,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:16:20,,7rGFyrYqjUUGNGWDPr14MN1QbknKKPtxmyXVEkisDbqb,0.00107922979637962,22055.961060304653,1000000000.0,1079229.79637962,89180,HIGH RISK
GVBZAUeKPRLGf6ZPJNmCR6y5SDrnAXmJEEz9uVBWowW1,,GVBZAUeKPRLGf6ZPJNmCR6y5SDrnAXmJEEz9uVBWowW1,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.3201007701110524e-05,0.0015935312168560284,4.3201007701110524e-05,4.3201007701110524e-05,0.001742667951304547,4.3201007701110524e-05,4.3201007701110524e-05,4.3201007701110524e-05,291,2024-12-03T17:48:44.000Z,1733248124,1,0.0011318409868457265,3889.3485836664995,8.152182437579212,3889.3485836664995,3889.3485836664995,-1.1034323800035601,3889.3485836664995,3889.3485836664995,3889.3485836664995,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 16:09:22,,GVBZAUeKPRLGf6ZPJNmCR6y5SDrnAXmJEEz9uVBWowW1,0.0011318409868457265,112378.33956761713,100000000.0,113184.09868457264,75500,HIGH RISK
2WLMDgAHe839qbm8hi1ZDW9cx3serbmv8eRnGxZpfo68,,2WLMDgAHe839qbm8hi1ZDW9cx3serbmv8eRnGxZpfo68,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.00023684379024886036,0.0005419553457465592,0.00023684379024886036,0.0004261130344891221,0.0007018315965101127,0.00023684379024886036,0.00023684379024886036,0.00023684379024886036,865,2024-12-03T17:58:14.000Z,1733248694,2,0.000646850173952689,180.55274777858222,22.60636724060548,180.55274777858222,55.93791029715198,-5.323190806707265,180.55274777858222,180.55274777858222,180.55274777858222,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 15:41:53,,2WLMDgAHe839qbm8hi1ZDW9cx3serbmv8eRnGxZpfo68,0.000646850173952689,83249.00286385487,1000000000.0,646850.1739526889,3144155,HIGH RISK
CPPndFKQSLP6KPDXTCQdVvBFX5EKUJAw195bYMWv3tC3,,CPPndFKQSLP6KPDXTCQdVvBFX5EKUJAw195bYMWv3tC3,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.00014332653827839735,0.0001611502597311824,0.00014332653827839735,0.00017118037001208558,0.0001611502597311824,0.00014332653827839735,0.00014332653827839735,0.00014332653827839735,235,2024-12-03T17:15:31.000Z,1733246131,1,0.00016202580980088737,12.43574404773823,0,12.43574404773823,-5.859381119572904,0,12.43574404773823,12.43574404773823,12.43574404773823,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 15:31:15,,CPPndFKQSLP6KPDXTCQdVvBFX5EKUJAw195bYMWv3tC3,0.00016202580980088737,190536.20792714,999992284.010027,162024.55961136357,11499,LOW RISK
69oAo8RTfDzNv8BZdLA1HCTNQA1mS7fj3iw7Hb1s1bb1,,69oAo8RTfDzNv8BZdLA1HCTNQA1mS7fj3iw7Hb1s1bb1,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,1.5869711881113814e-05,4.965419301656664e-05,1.5869711881113814e-05,2.9466602682031897e-05,5.54301527327191e-05,1.5869711881113814e-05,1.5869711881113814e-05,1.5869711881113814e-05,43,2024-12-03T17:57:57.000Z,1733248677,1,8.23624176813706e-05,344.7809138665522,42.154056373963606,344.7809138665522,139.54390091888106,27.341250299571936,344.7809138665522,344.7809138665522,344.7809138665522,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 15:03:37,,69oAo8RTfDzNv8BZdLA1HCTNQA1mS7fj3iw7Hb1s1bb1,8.23624176813706e-05,391059.9834105856,5700000000.0,469465.78078381246,12518,LOW RISK
7trQU4wF3B7bdPu4zHfrHEaMbrS7KmnTdkBysCfhEXtU,,7trQU4wF3B7bdPu4zHfrHEaMbrS7KmnTdkBysCfhEXtU,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.340562479427445e-06,0.0003315128453215468,4.340562479427445e-06,0.000885045855871464,2.7851405049213796e-05,4.340562479427445e-06,4.340562479427445e-06,4.340562479427445e-06,338,2024-12-03T17:58:14.000Z,1733248694,1,0.0016628648288794143,3613.061051497926,-51.38416591875029,3613.061051497926,-81.78990006332964,478.67003318061575,3613.061051497926,3613.061051497926,3613.061051497926,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 15:03:37,,7trQU4wF3B7bdPu4zHfrHEaMbrS7KmnTdkBysCfhEXtU,0.0016628648288794143,240596.16986516913,1000000000.0,1662864.8288794144,75500,HIGH RISK
22w7i6FezinANNKTPfcmgtTLF6px5kCJFhiNhxwwQqtB,,22w7i6FezinANNKTPfcmgtTLF6px5kCJFhiNhxwwQqtB,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.01650639661063261,0.009772840515045473,0.01650639661063261,0.025581466606579627,0.01946288310423637,0.016634449047696103,0.01650639661063261,0.01650639661063261,84,2024-12-03T17:58:12.000Z,1733248692,1,0.010443794873608641,-15.303474049152888,43.053030153834925,-15.303474049152888,-45.34971468258817,-28.169200760234858,-15.955470188473143,-15.303474049152888,-15.303474049152888,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 13:14:13,,22w7i6FezinANNKTPfcmgtTLF6px5kCJFhiNhxwwQqtB,0.010443794873608641,178790.87588371127,100000000.0,1044379.4873608642,11399,LOW RISK
2MUqYV3EifHrM5bgCDz8tiLRgjZLdtSxCf9yZG7UNra3,,2MUqYV3EifHrM5bgCDz8tiLRgjZLdtSxCf9yZG7UNra3,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.007139073307786365,0.0031808319496340375,0.007139073307786365,0.005380461392196305,0.0027418968107372895,0.006809610317042517,0.007139073307786365,0.007139073307786365,7252,2024-12-03T17:58:12.000Z,1733248692,1,0.0018032316117631095,-72.93687082604525,-39.25939308639565,-72.93687082604525,-64.09124626538984,-29.535764309451785,-71.62750082373788,-72.93687082604525,-72.93687082604525,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 12:57:57,,2MUqYV3EifHrM5bgCDz8tiLRgjZLdtSxCf9yZG7UNra3,0.0018032316117631095,168982.2047382991,1000000000.0,1803231.6117631095,11499,LOW RISK
8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,,8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0007183258325625237,0.000588682791719456,0.0007183258325625237,0.0006384408072081479,0.0004681663108197579,0.0007183258325625237,0.0007183258325625237,0.0007183258325625237,538,2024-12-03T17:57:58.000Z,1733248678,1,0.0006416222094636769,-18.574515604592307,-0.6425367058934675,-18.574515604592307,-8.386136647639466,24.934296890611666,-18.574515604592307,-18.574515604592307,-18.574515604592307,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 12:48:12,,8w9YHUm2QDRhoBNA24Dwp1BfDixTk6Jz7DmmMtw62zht,0.0006416222094636769,92851.8202165887,700000000.0,449135.5466245738,500,LOW RISK
Cpsp41iZtVdAsKqTfugC8PbTo9UNAG3wq7FePDzHfsx,,Cpsp41iZtVdAsKqTfugC8PbTo9UNAG3wq7FePDzHfsx,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.609922080804848e-05,0.003003986930981016,4.609922080804848e-05,0.0019199675771472478,0.003779627509651546,0.00048321281626336523,4.609922080804848e-05,4.609922080804848e-05,18,2024-12-03T17:57:01.000Z,1733248621,1,0.0054489781998569055,10814.901884745655,67.50022008875857,10814.901884745655,162.0713381163963,33.126471007579,941.2978612074578,10814.901884745655,10814.901884745655,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 12:42:18,,Cpsp41iZtVdAsKqTfugC8PbTo9UNAG3wq7FePDzHfsx,0.0054489781998569055,97166.12050437665,100000000.0,544897.8199856905,47046,HIGH RISK
